Version, Version Name, Name, Age, Revisions, Bugfix, LOCs, LOCs Touched, LOCs Added, Churn, Avg. Churn, Authors Number, Average Change Set, Buggy
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/policy/PushPolicy.java,1,0,0,25,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/resource/ExternalResource.java,1,0,0,67,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/resource/Mapping.java,1,0,0,31,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/resource/MappingItem.java,1,0,0,43,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/resource/OrgUnit.java,1,0,0,35,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/resource/Provision.java,1,0,0,40,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/task/AnyTemplatePullTask.java,1,0,0,24,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/task/NotificationTask.java,1,0,0,44,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/task/PropagationTask.java,1,0,0,45,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/task/ProvisioningTask.java,1,0,0,40,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/task/PullTask.java,1,0,0,34,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/task/PushTask.java,1,0,0,26,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/task/PushTaskAnyFilter.java,1,0,0,29,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/task/SchedTask.java,1,0,0,34,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/task/Task.java,1,0,0,25,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/task/TaskExec.java,1,0,0,24,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/task/TaskUtils.java,1,0,0,28,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/task/TaskUtilsFactory.java,1,0,0,27,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/user/DynRoleMembership.java,1,0,0,25,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/user/SecurityQuestion.java,1,0,0,24,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/user/UDynGroupMembership.java,1,0,0,22,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/user/UMembership.java,1,0,0,22,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/user/UPlainAttr.java,1,0,0,27,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/user/UPlainAttrUniqueValue.java,1,0,0,24,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/user/UPlainAttrValue.java,1,0,0,24,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/user/URelationship.java,1,0,0,23,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/user/User.java,1,0,0,66,0,0,0,0,2,0,false
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/search/SearchCondConverter.java,1,0,0,59,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/search/SearchCondVisitor.java,1,0,0,193,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/attrvalue/validation/AbstractValidator.java,1,0,0,39,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/attrvalue/validation/AlwaysTrueValidator.java,1,0,0,35,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/attrvalue/validation/BasicValidator.java,1,0,0,47,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/attrvalue/validation/EmailAddressValidator.java,1,0,0,37,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/attrvalue/validation/URLValidator.java,0,1,0,38,43,43,38,38.0,1,1.0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/content/AbstractContentDealer.java,1,0,0,29,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/content/ContentLoaderHandler.java,1,0,0,178,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/content/MultiParentNode.java,1,0,0,85,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/content/MultiParentNodeOp.java,1,0,0,41,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/content/XMLContentExporter.java,1,0,0,350,0,0,0,0,2,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/content/XMLContentLoader.java,1,0,0,127,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/AbstractAnyDAO.java,1,0,0,422,0,0,0,0,2,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/AbstractDAO.java,1,0,0,57,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/DefaultAccountRule.java,1,0,0,95,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/DefaultPasswordRule.java,1,0,0,181,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAAnyObjectDAO.java,1,0,0,236,0,0,0,0,2,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAAnySearchDAO.java,1,0,0,796,0,0,0,0,3,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAAnyTypeClassDAO.java,1,0,0,108,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAAnyTypeDAO.java,1,0,0,75,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAConfDAO.java,1,0,0,98,0,0,0,0,2,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAConnInstanceDAO.java,1,0,0,77,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPADerSchemaDAO.java,1,0,0,72,0,0,0,0,2,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPADomainDAO.java,1,0,0,52,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAExternalResourceDAO.java,1,0,0,200,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAGroupDAO.java,1,0,0,274,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPALoggerDAO.java,1,0,0,61,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAMailTemplateDAO.java,1,0,0,50,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPANotificationDAO.java,1,0,0,81,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAPlainAttrDAO.java,1,0,0,67,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAPlainAttrValueDAO.java,1,0,0,101,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAPlainSchemaDAO.java,1,0,0,95,0,0,0,0,2,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAPolicyDAO.java,1,0,0,93,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPARealmDAO.java,1,0,0,181,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPARelationshipTypeDAO.java,1,0,0,83,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAReportDAO.java,1,0,0,68,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAReportExecDAO.java,1,0,0,156,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAReportTemplateDAO.java,1,0,0,50,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPARoleDAO.java,1,0,0,107,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPASecurityQuestionDAO.java,1,0,0,60,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPATaskDAO.java,1,0,0,233,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPATaskExecDAO.java,1,0,0,166,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAUserDAO.java,1,0,0,463,0,0,0,0,2,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAVirSchemaDAO.java,1,0,0,113,0,0,0,0,2,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/OrderBySupport.java,1,0,0,37,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/SearchSupport.java,1,0,0,124,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/AbstractAnnotatedEntity.java,1,0,0,88,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/AbstractAny.java,1,0,0,72,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/AbstractDynMembership.java,1,0,0,38,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/AbstractEntity.java,1,0,0,80,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/AbstractExec.java,1,0,0,91,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/AbstractGeneratedKeyEntity.java,1,0,0,36,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/AbstractGroupableRelatable.java,1,0,0,135,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/AbstractPlainAttr.java,1,0,0,101,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/AbstractPlainAttrValue.java,1,0,0,239,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/AbstractProvidedKeyEntity.java,1,0,0,36,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/AbstractSchema.java,1,0,0,35,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/AnnotatedEntityListener.java,1,0,0,44,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPAAnyAbout.java,1,0,0,66,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPAAnyTemplateRealm.java,1,0,0,44,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPAAnyType.java,1,0,0,69,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPAAnyTypeClass.java,1,0,0,73,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPAAnyUtils.java,1,0,0,298,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPAAnyUtilsFactory.java,1,0,0,62,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPAConnInstance.java,1,0,0,197,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPAConnPoolConf.java,1,0,0,86,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPADerSchema.java,1,0,0,76,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPADomain.java,1,0,0,55,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPAEntityFactory.java,1,0,0,260,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPALogger.java,1,0,0,67,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPAMailTemplate.java,1,0,0,51,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPANotification.java,1,0,0,197,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPAPlainSchema.java,1,0,0,227,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPARealm.java,1,0,0,163,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPARelationshipType.java,1,0,0,41,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPAReport.java,1,0,0,127,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPAReportExec.java,1,0,0,67,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPAReportTemplate.java,1,0,0,61,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPAReportletConfInstance.java,1,0,0,53,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPARole.java,1,0,0,98,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPASecurityQuestion.java,1,0,0,39,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPAVirSchema.java,1,0,0,112,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/anyobject/JPAADynGroupMembership.java,1,0,0,78,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/anyobject/JPAAMembership.java,1,0,0,68,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/anyobject/JPAAPlainAttr.java,1,0,0,92,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/anyobject/JPAAPlainAttrUniqueValue.java,1,0,0,59,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/anyobject/JPAAPlainAttrValue.java,1,0,0,45,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/anyobject/JPAARelationship.java,1,0,0,76,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/anyobject/JPAAnyObject.java,1,0,0,145,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/conf/JPACPlainAttr.java,1,0,0,102,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/conf/JPACPlainAttrUniqueValue.java,1,0,0,59,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/conf/JPACPlainAttrValue.java,1,0,0,45,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/conf/JPAConf.java,1,0,0,155,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/group/JPAGPlainAttr.java,1,0,0,77,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/group/JPAGPlainAttrUniqueValue.java,1,0,0,59,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/group/JPAGPlainAttrValue.java,1,0,0,45,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/group/JPAGroup.java,1,0,0,213,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/group/JPATypeExtension.java,1,0,0,80,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/policy/AbstractPolicy.java,1,0,0,40,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/policy/JPAAccountPolicy.java,1,0,0,116,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/policy/JPAAccountRuleConfInstance.java,1,0,0,54,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/policy/JPAPasswordPolicy.java,1,0,0,85,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/policy/JPAPasswordRuleConfInstance.java,1,0,0,54,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/policy/JPAPullPolicy.java,1,0,0,41,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/policy/JPAPushPolicy.java,1,0,0,41,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/resource/AbstractAnyTemplate.java,1,0,0,64,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/resource/JPAExternalResource.java,1,0,0,317,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/resource/JPAMapping.java,1,0,0,91,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/resource/JPAMappingItem.java,1,0,0,182,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/resource/JPAOrgUnit.java,1,0,0,97,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/resource/JPAProvision.java,1,0,0,127,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/task/AbstractProvisioningTask.java,1,0,0,136,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/task/AbstractTask.java,1,0,0,50,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/task/JPAAnyTemplatePullTask.java,1,0,0,44,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/task/JPANotificationTask.java,1,0,0,152,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/task/JPAPropagationTask.java,1,0,0,155,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/task/JPAPullTask.java,1,0,0,111,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/task/JPAPushTask.java,1,0,0,72,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/task/JPAPushTaskAnyFilter.java,1,0,0,68,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/task/JPASchedTask.java,1,0,0,96,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/task/JPATaskExec.java,1,0,0,62,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/task/JPATaskUtils.java,1,0,0,122,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/task/JPATaskUtilsFactory.java,1,0,0,82,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/user/AbstractUDynMembership.java,1,0,0,37,0,0,0,0,1,0,false
28,refs/tags/syncope-2.0.1,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/user/JPADynRoleMembership.java,1,0,0,57,0,0,0,0,1,0,false
